date	latitude	longitude	suicide	attacktype1	targtype1	weaptype1	nkill	nwound	iyear	imonth	iday	provstate
20/01/2006	29.10636	67.687177	0	3	19	6	0	0	2006	01	20	Balochistan
20/01/2006	27.80451	66.614133	0	3	19	6	0	0	2006	01	20	Balochistan
25/01/2006	28.818487	66.202617	0	3	19	6	6	5	2006	01	25	Balochistan
26/01/2006	29.866252	67.329963	0	3	19	6	0	0	2006	01	26	Balochistan
27/01/2006	31.554606	74.357158	0	2	3	9	0	4	2006	01	27	Punjab
27/01/2006	29.855115	67.443987	0	1	2	6	0	0	2006	01	27	Balochistan
28/01/2006	31.554606	74.357158	0	2	19	8	0	0	2006	01	28	Punjab
03/02/2006	25.034568	66.883198	0	3	2	6	0	0	2006	02	03	Balochistan
04/02/2006	28.630806	69.186259	0	3	21	6	0	0	2006	02	04	Balochistan
04/02/2006	28.630806	69.186259	0	3	14	6	6	15	2006	02	04	Balochistan
04/02/2006	32.067866	69.35177	0	3	4	6	3	1	2006	02	04	Federally Administered Tribal Areas
05/02/2006	29.902921	67.133212	0	3	19	6	13	20	2006	02	05	Balochistan
05/02/2006	29.033333	69.15	0	3	21	6	0	0	2006	02	05	Balochistan
07/02/2006	29.033333	69.15	0	3	21	6	0	0	2006	02	07	Balochistan
07/02/2006	32.301964	69.590665	0	3	1	6	0	0	2006	02	07	Federally Administered Tribal Areas
07/02/2006	32.301964	69.590665	0	3	1	6	0	0	2006	02	07	Federally Administered Tribal Areas
08/02/2006	32.301964	69.590665	0	2	14	9	1	0	2006	02	08	Federally Administered Tribal Areas
09/02/2006	33.533541	71.057467	1	3	14	6	31	50	2006	02	09	North-West Frontier Province
12/02/2006	28.630806	69.186259	0	3	21	6	0	0	2006	02	12	Balochistan
15/02/2006	25.033647	66.881224	0	2	1	5	4	0	2006	02	15	Balochistan
17/02/2006	29.033333	69.15	0	3	21	6	0	0	2006	02	17	Balochistan
18/02/2006	29.033333	69.15	0	3	21	6	0	0	2006	02	18	Balochistan
20/02/2006	32.515069	69.288527	0	3	8	6	0	0	2006	02	20	Federally Administered Tribal Areas
22/02/2006	32.301964	69.590665	0	2	14	5	1	2	2006	02	22	Federally Administered Tribal Areas
23/02/2006	29.033333	69.15	0	3	21	6	0	0	2006	02	23	Balochistan
23/02/2006	28.630806	69.186259	0	3	21	6	0	0	2006	02	23	Balochistan
25/02/2006	30.182125	67.000517	0	3	2	6	1	8	2006	02	25	Balochistan
25/02/2006	32.214179	70.38468	0	2	3	5	2	2	2006	02	25	North-West Frontier Province
25/02/2006	29.610454	66.922164	0	2	16	9	0	0	2006	02	25	Balochistan
25/02/2006	28.280021	68.440408	0	3	16	6	0	0	2006	02	25	Sindh
26/02/2006	30.659575	73.109463	0	3	21	6	0	0	2006	02	26	Punjab
27/02/2006	30.152992	68.572088	0	3	19	6	0	3	2006	02	27	Balochistan
27/02/2006	30.553056	70.476111	0	2	19	5	0	0	2006	02	27	Punjab
28/02/2006	29.10636	67.687177	0	3	16	6	0	0	2006	02	28	Balochistan
02/03/2006	24.893379	67.028061	1	3	7	6	5	50	2006	03	02	Sindh
05/03/2006	30.92303	73.681646	0	3	21	6	0	0	2006	03	05	Punjab
10/03/2006	29.033333	69.15	0	3	14	6	28	7	2006	03	10	Balochistan
15/03/2006	30.182125	67.000517	0	3	1	6	0	13	2006	03	15	Balochistan
16/03/2006	30.182125	67.000517	0	3	14	6	0	14	2006	03	16	Balochistan
17/03/2006	29.863015	67.330351	0	3	1	6	0	4	2006	03	17	Balochistan
19/03/2006	31.82851	70.907234	0	3	3	6	7	4	2006	03	19	North-West Frontier Province
23/03/2006	29.673863	68.715498	0	3	1	6	1	9	2006	03	23	Balochistan
26/03/2006	25.666285	66.694822	0	3	2	6	0	0	2006	03	26	Balochistan
27/03/2006	32.483389	69.626894	0	3	8	6	0	6	2006	03	27	Federally Administered Tribal Areas
01/04/2006	30.182125	67.000517	0	3	3	6	0	1	2006	04	01	Balochistan
01/04/2006	29.033333	69.15	0	3	8	6	0	0	2006	04	01	Balochistan
02/04/2006	29.10636	67.687177	0	3	21	6	8	2	2006	04	02	Balochistan
02/04/2006	31.82851	70.907234	0	2	15	5	0	2	2006	04	02	North-West Frontier Province
02/04/2006	29.673863	68.715498	0	3	2	6	3		2006	04	02	Balochistan
02/04/2006	27.379999	67.915103	0	3	14	6	1	2	2006	04	02	Sindh
02/04/2006	29.866252	67.329963	0	3	19	6	0	0	2006	04	02	Balochistan
02/04/2006	28.340071	68.188997	0	3	14	6	1	0	2006	04	02	Balochistan
03/04/2006	32.94756	70.012672	0	3	14	6	5	3	2006	04	03	Federally Administered Tribal Areas
03/04/2006	32.998617	70.067081	0	3	19	6	5	3	2006	04	03	Federally Administered Tribal Areas
03/04/2006	32.906013	69.748012	0	3	14	6	0	0	2006	04	03	Federally Administered Tribal Areas
03/04/2006	33.13317	70.034799	0	3	14	6	0	0	2006	04	03	Federally Administered Tribal Areas
03/04/2006	29.033333	69.15	0	3	14	6	0	2	2006	04	03	Balochistan
03/04/2006	32.214179	70.38468	0	2	14	5		1	2006	04	03	North-West Frontier Province
03/04/2006	32.330271	70.118577	0	3	14	6	4	0	2006	04	03	Federally Administered Tribal Areas
03/04/2006	32.904161	69.713126	0	3	14	6	2	2	2006	04	03	Federally Administered Tribal Areas
06/04/2006	24.949808	66.96705	0	1	14	5	1	0	2006	04	06	Sindh
06/04/2006	24.893379	67.028061	0	3	14	6	0	3	2006	04	06	Sindh
06/04/2006	27.340505	66.370608	0	3	2	6	0	0	2006	04	06	Balochistan
07/04/2006	31.547564	74.422675	0	7	15	8	0		2006	04	07	Punjab
07/04/2006	28.946174	63.149803	0	3	12	6	0	0	2006	04	07	Balochistan
10/04/2006	33.069496	70.046753	0	2	9	5	2	0	2006	04	10	Federally Administered Tribal Areas
10/04/2006	29.673863	68.715498	0	3	1	6	3	20	2006	04	10	Balochistan
10/04/2006	25.129902	62.323222	0	3	14	6	0	0	2006	04	10	Balochistan
10/04/2006	29.551957	66.019326	0	3	19	6	0	0	2006	04	10	Balochistan
10/04/2006	29.035482	69.1531	0	2	19	5	0	1	2006	04	10	Balochistan
10/04/2006	29.140991	69.096085	0	3	21	6	0	0	2006	04	10	Balochistan
11/04/2006	24.893379	67.028061	1	3	14	6	57	125	2006	04	11	Sindh
12/04/2006	32.984995	70.606944	0	3	14	6	0	0	2006	04	12	North-West Frontier Province
12/04/2006	32.969739	70.276819	0	1	14	5	0	0	2006	04	12	Federally Administered Tribal Areas
13/04/2006	32.301964	69.590665	0	2	14	5	2	0	2006	04	13	Federally Administered Tribal Areas
14/04/2006	29.140991	69.096085	0	3	21	6	0	0	2006	04	14	Balochistan
14/04/2006	30.1	67.933333	0	3	19	6	0	0	2006	04	14	Balochistan
19/04/2006	33.172958	70.401826	0	3	4	6	0	5	2006	04	19	Federally Administered Tribal Areas
20/04/2006	32.876494	70.114837	0	2	4	5	10	22	2006	04	20	Federally Administered Tribal Areas
23/04/2006	30.182125	67.000517	0	3	2	6	0	3	2006	04	23	Balochistan
01/05/2006	32.998617	70.067081	0	6	14	5	1	0	2006	05	01	Federally Administered Tribal Areas
01/05/2006	32.984995	70.606944	0	2	2	5	1	4	2006	05	01	North-West Frontier Province
03/05/2006	34.856902	71.429936	0	2	3	5	3	0	2006	05	03	Federally Administered Tribal Areas
05/05/2006	34.8079895	71.3465881	0	3	3	6	1	1	2006	05	05	Federally Administered Tribal Areas
06/05/2006	30.182125	67.000517	0	2	2	5	1	0	2006	05	06	Balochistan
11/05/2006	30.182125	67.000517	0	3	3	6	6	7	2006	05	11	Balochistan
14/05/2006	28.547657	68.218994	0	6	2	9	1	0	2006	05	0	Federally Administered Tribal Areas
14/05/2006	28.179275	68.04477	0	2	3	5	1	0	2006	05	14	Balochistan
15/05/2006	34.8079895	71.3465881	0	6	14	9	1	0	2006	05	14	Balochistan
15/05/2006	30.182125	67.000517	0	3	21	6	0	0	2006	05	15	Balochistan
17/05/2006	34.735879	71.525833	0	3	2	6	0	3	2006	05	17	Federally Administered Tribal Areas
21/05/2006	25.033647	66.881224	0	3	3	6	0	8	2006	05	21	Balochistan
21/05/2006	29.035482	69.1531	0	3	14	6	1	1	2006	05	21	Balochistan
28/05/2006	32.906013	69.748012	1	3	4	6	3	3	2006	05	28	Federally Administered Tribal Areas
28/05/2006	32.969967	70.276797	0	1	2	5	1	0	2006	05	28	Federally Administered Tribal Areas
28/05/2006	29.035482	69.1531	0	3	4	6	0	2	2006	05	28	Balochistan
28/05/2006	29.143181	69.098104	0	3	1	6	0	2	2006	05	28	Balochistan
28/05/2006	29.673863	68.715498	0	3	3	6	0	2	2006	05	28	Balochistan
28/05/2006	30.182125	67.000517	0	3	20	6	1	3	2006	05	28	Balochistan
28/05/2006	29.863064	67.329909	0	3	1	6	0	0	2006	05	28	Balochistan
29/05/2006	29.033858	69.139225	0	3	1	6	0	0	2006	05	29	Balochistan
30/05/2006	29.863064	67.329909	0	3	14	6	1	5	2006	05	30	Balochistan
02/06/2006	32.926684	69.920086	0	3	4	6	4	8	2006	06	02	Federally Administered Tribal Areas
03/06/2006	34.735879	71.525833	0	3	3	6	1	2	2006	06	03	Federally Administered Tribal Areas
04/06/2006	32.998617	70.067081	0	3	4	6	2	2	2006	06	04	Federally Administered Tribal Areas
12/06/2006	30.182125	67.000517	0	3	14	6	5	17	2006	06	12	Balochistan
22/06/2006	32.984995	70.606944	0	2	3	5	3	0	2006	06	22	North-West Frontier Province
01/07/2006	28.849303	66.617695	0	3	19	6	0	0	2006	07	01	Balochistan
03/07/2006	25.129902	62.323222	0	3	2	6	0	0	2006	07	03	Balochistan
03/07/2006	29.545888	67.875896	0	3	4	6			2006	07	03	Balochistan
03/07/2006	34.82702	71.84187	0	3	4	6	5	7	2006	07	03	North-West Frontier Province
04/07/2006	28.630806	69.186259	0	3	1	6	0	0	2006	07	04	Balochistan
04/07/2006	29.673863	68.715498	0	3	21	6	0	0	2006	07	04	Balochistan
04/07/2006	29.422853	67.603941	0	3	4	6	0	2	2006	07	04	Balochistan
04/07/2006	30.83007	66.587468	0	1	2	5	2	1	2006	07	04	Balochistan
07/07/2006	30.182125	67.000517	0	3	14	6	0	14	2006	07	07	Balochistan
10/07/2006	32.973871	70.198407	0	3	4	6	0	0	2006	07	10	Federally Administered Tribal Areas
15/07/2006	24.893379	67.028061	1	3	15	6	3	0	2006	07	15	Sindh
16/07/2006	28.312161	65.663892	0	3	14	6	0	9	2006	07	16	Balochistan
05/08/2006	28.805527	69.037299	0	3	21	6	1		2006	08	05	Balochistan
05/08/2006	33.908578	71.070055	0	3	8	6	0	0	2006	08	05	Federally Administered Tribal Areas
08/08/2006	24.893379	67.028061	0	3	21	6	0	0	2006	08	08	Sindh
14/08/2006	28.490733	65.095779	0	3	1	6	2	3	2006	08	14	Balochistan
20/08/2006	28.95	69.4	0	3	21	6	0	0	2006	08	20	Balochistan
23/08/2006	28.458421	68.133223	0	3	21	6	0	0	2006	08	23	Balochistan
24/08/2006	31.554606	74.357158	0	2	10	5	0	1	2006	08	24	Punjab
24/08/2006	30.182125	67.000517	0	3	10	6	0	11	2006	08	24	Balochistan
29/08/2006	25.033647	66.881224	0	3	18	6	4	6	2006	08	29	Balochistan
03/09/2006	29.99841	66.901971	0	3	21	6	0	6	2006	09	03	Balochistan
08/09/2006	28.312161	65.663892	0	3	14	6	2	13	2006	09	08	Balochistan
10/09/2006	32.998617	70.067081	0	2	14	5	1	0	2006	09	10	Federally Administered Tribal Areas
11/09/2006	30.182125	67.000517	0	3	16	6	0	0	2006	09	11	Balochistan
11/09/2006	32.984995	70.606944	0	3	1	6	0	0	2006	09	11	North-West Frontier Province
14/09/2006	31.82851	70.907234	0	2	10	5	1	0	2006	09	14	North-West Frontier Province
18/09/2006	30.182125	67.000517	0	3	14	6	0	5	2006	09	18	Balochistan
19/09/2006	34.856902	71.429936	0	3	12	6	0	4	2006	09	19	Federally Administered Tribal Areas
22/09/2006	32.301964	69.590665	0	6	14	5	1	0	2006	09	22	Federally Administered Tribal Areas
28/09/2006	34.735879	71.525833	0	3	2	6	0	0	2006	09	28	Federally Administered Tribal Areas
03/10/2006	24.893379	67.028061	0	2	3	5	1		2006	10	03	Sindh
05/10/2006	34.009667	71.579994	0	3	1	6	0	7	2006	10	05	North-West Frontier Province
12/10/2006	30.182125	67.000517	0	3	9	6	0	0	2006	10	12	Balochistan
14/10/2006	27.81872	66.659656	0	2	15	5	6		2006	10	14	Balochistan
20/10/2006	34.009667	71.579994	0	3	14	6	7	41	2006	10	20	North-West Frontier Province
26/10/2006	29.567672	67.728415	0	3	19	6	0	2	2006	10	26	Balochistan
28/10/2006	30.182125	67.000517	0	3	3	6	1	12	2006	10	28	Balochistan
02/11/2006	30.182125	67.000517	1	3	3	6	3	5	2006	11	02	Balochistan
07/11/2006	32.304884	69.571394	0	3	7	6	0	0	2006	11	07	Federally Administered Tribal Areas
10/11/2006	32.684554	70.009858	0	3	14	6	9	4	2006	11	10	Federally Administered Tribal Areas
10/11/2006	30.182125	67.000517	0	3	7	6	0	0	2006	11	10	Balochistan
13/11/2006	30.182125	67.000517	0	3	14	6	2	15	2006	11	13	Balochistan
17/11/2006	33.963452	71.508556	1	3	3	6	1	2	2006	11	17	North-West Frontier Province
19/11/2006	32.874079	70.027089	0	1	8	9	1	0	2006	11	19	Federally Administered Tribal Areas
19/11/2006	32.874079	70.027089	0	1	14	5	1	0	2006	11	19	Federally Administered Tribal Areas
27/11/2006			0	2	14	5	1	0	2006	11	27	Unknown
28/11/2006	29.554644	66.019493	0	3	19	6	0	0	2006	11	28	Balochistan
02/12/2006	34.009667	71.579994	0	3	7	6	1	0	2006	12	02	North-West Frontier Province
03/12/2006	29.551957	66.019326	0	3	21	6	1	3	2006	12	03	Balochistan
04/12/2006	34.009667	71.579994	0	3	3	6	0	0	2006	12	04	North-West Frontier Province
06/12/2006	30.182125	67.000517	0	3	2	6	0	0	2006	12	06	Balochistan
21/12/2006	30.182125	67.000517	0	3	3	6	0	10	2006	12	21	Balochistan
26/12/2006	34.009667	71.579994	0	3	6	6	1	2	2006	12	26	North-West Frontier Province
01/01/2007	29.035482	69.1531	0	3	21	6	0	0	2007	01	01	Balochistan
09/01/2007	34.014167	71.976154	0	3	14	6	0	5	2007	01	09	North-West Frontier Province
09/01/2007	30.338451	68.572059	0	2	4	5	2	10	2007	01	09	Balochistan
12/01/2007	31.554606	74.357158	0	2	2	5	7	0	2007	01	12	Punjab
13/01/2007	33.273999	71.180791	0	2	2	5	4	1	2007	01	13	North-West Frontier Province
14/01/2007	30.929589	66.468052	0	3	4	6	0	0	2007	01	14	Balochistan
14/01/2007	34.009667	71.579994	0	3	2	6	0	0	2007	01	14	North-West Frontier Province
15/01/2007	34.009667	71.579994	0	3	13	6	2	0	2007	01	15	North-West Frontier Province
18/01/2007	29.033333	69.15	0	3	21	6	0	0	2007	01	18	Balochistan
21/01/2007	32.214179	70.38468	0	3	3	6	0	2	2007	01	21	North-West Frontier Province
25/01/2007	33.533541	71.057467	0	3	14	6	2	4	2007	01	25	North-West Frontier Province
26/01/2007	33.708988	73.053857	1	3	1	6	2	3	2007	01	26	Islamabad Capital Territory
27/01/2007	34.009667	71.579994	1	3	3	6	15		2007	01	27	North-West Frontier Province
29/01/2007	31.82851	70.907234	1	3	3	6	3	7	2007	01	29	North-West Frontier Province
30/01/2007	33.533541	71.057467	0	3	14	6	2	19	2007	01	30	North-West Frontier Province
01/02/2007	32.969967	70.276797	0	2	4	5	3	2	2007	02	01	Federally Administered Tribal Areas
03/02/2007	31.82851	70.907234	1	3	4	6	2	6	2007	02	03	North-West Frontier Province
06/02/2007	33.708988	73.053857	0	2	6	5	3	0	2007	02	06	Islamabad Capital Territory
09/02/2007	33.766336	72.357344	0	2	14	5	6	2	2007	02	09	Punjab
10/02/2007	28.314007	62.789922	0	3	21	6	0	0	2007	02	10	Balochistan
11/02/2007	33.708988	73.053857	0	3	12	6	0	0	2007	02	11	Islamabad Capital Territory
16/02/2007	34.856902	71.429936	0	3	14	6	1	3	2007	02	16	Federally Administered Tribal Areas
17/02/2007	30.182971	66.998734	1	3	2	6	16	35	2007	02	17	Balochistan
20/02/2007	33.708988	73.053857	0	2	3	5	2		2007	02	20	Islamabad Capital Territory
20/02/2007	30.92303	73.681646	0	3	21	6	0	0	2007	02	20	Punjab
20/02/2007	32.156489	74.187658	0	2	2	5	1	0	2007	02	20	Punjab
02/03/2007	30.197843	71.467629	0	1	2	6	2	1	2007	03	02	Punjab
06/03/2007			0	2	17	5	15	0	2007	03	06	Unknown
18/03/2007	34.009667	71.579994	0	3	1	6	0	2	2007	03	18	North-West Frontier Province
19/03/2007	32.216056	70.382902	0	2	3	5	1	0	2007	03	19	North-West Frontier Province
23/03/2007	28.490733	65.095779	0	3	21	6	0	0	2007	03	23	Balochistan
23/03/2007	34.952621	72.331113	0	3	21	6	0	0	2007	03	23	North-West Frontier Province
26/03/2007	34.009667	71.579994	0	3	1	6	0	3	2007	03	26	North-West Frontier Province
27/03/2007	34.009667	71.579994	0	3	12	6	0	0	2007	03	27	North-West Frontier Province
28/03/2007	34.014975	71.58049	0	6	8	5			2007	03	28	North-West Frontier Province
30/03/2007	33.584548	71.433576	0	3	16	6	0	0	2007	03	30	Khyber Pakhtunkhwa
30/03/2007	33.708988	73.053857	0	6	14	13	0	0	2007	03	30	Islamabad Capital Territory
06/04/2007	34.145794	71.731461	0	3	1	6	0	0	2007	04	06	North-West Frontier Province
06/04/2007	33.896729	70.099832	0	2	14	5	10	83	2007	04	06	Federally Administered Tribal Areas
09/04/2007	26.934696	68.452285	0	3	4	6	4	2	2007	04	09	Sindh
09/04/2007	33.694454	71.495854	0	3	1	6	0	0	2007	04	09	Federally Administered Tribal Areas
10/04/2007	24.893379	67.028061	0	2	15	5	1	3	2007	04	10	Sindh
11/04/2007	34.735879	71.525833	0	3	14	6	0	0	2007	04	11	Federally Administered Tribal Areas
11/04/2007	33.857302	69.948419	0	3	14	6	0	3	2007	04	11	Federally Administered Tribal Areas
28/04/2007	34.148181	71.730028	1	3	2	6	31	50	2007	04	28	North-West Frontier Province
29/04/2007	32.899439	70.059778	0	2	4	5	4	0	2007	04	29	Federally Administered Tribal Areas
29/04/2007	32.332475	70.118391	0	2	14	5	2	0	2007	04	29	Federally Administered Tribal Areas
04/05/2007	34.199641	72.051444	0	3	1	6	0	0	2007	05	04	North-West Frontier Province
14/05/2007			0	2	2	5	2		2007	05	14	Unknown
15/05/2007	34.009667	71.579994	1	3	1	6	25		2007	05	15	North-West Frontier Province
18/05/2007	33.708988	73.053857	0	6	3	9	0		2007	05	18	Islamabad Capital Territory
18/05/2007	32.926684	69.920086	0	6	2	5	0	0	2007	05	18	Federally Administered Tribal Areas
23/05/2007	25.033647	66.881224	0	3	14	6	2	2	2007	05	23	Balochistan
23/05/2007	25.033647	66.881224	0	3	19	6	2	2	2007	05	23	Balochistan
26/05/2007	31.82851	70.907234	0	3	4	6	2	7	2007	05	26	North-West Frontier Province
27/05/2007	32.627227	70.582672	0	6	14	13	0	0	2007	05	27	North-West Frontier Province
28/05/2007	32.216056	70.382902	1	3	4	6	3	8	2007	05	28	North-West Frontier Province
28/05/2007	29.228902	67.666567	0	3	19	6	0	0	2007	05	28	Balochistan
29/05/2007	34.009667	71.579994	0	3	2	6	1	8	2007	05	29	North-West Frontier Province
31/05/2007	32.214179	70.38468	0	3	14	6	13	0	2007	05	31	North-West Frontier Province
31/05/2007	30.182125	67.000517	0	3	19	6	0	0	2007	05	31	Balochistan
01/06/2007	32.984995	70.606944	0	3	1	6	0	1	2007	06	01	North-West Frontier Province
01/06/2007	32.984995	70.606944	0	3	3	6	0	0	2007	06	01	North-West Frontier Province
02/06/2007	34.87593	72.650226	0	3	14	6	5	0	2007	06	02	Khyber Pakhtunkhwa
05/06/2007	29.035482	69.1531	0	3	21	6	0	0	2007	06	05	Balochistan
05/06/2007	34.009667	71.579994	0	1	2	5	1	0	2007	06	05	North-West Frontier Province
07/06/2007	32.987027	70.609792	0	3	1	6	0	7	2007	06	07	North-West Frontier Province
08/06/2007	29.035482	69.1531	0	3	14	6	0	2	2007	06	08	Balochistan
08/06/2007	25.033647	66.881224	0	3	19	6	3	5	2007	06	08	Balochistan
09/06/2007	32.926684	69.920086	0	1	14	5	1	0	2007	06	09	Federally Administered Tribal Areas
12/06/2007	24.893056	67.195278	0	2	14	5	1	0	2007	06	12	Sindh
13/06/2007	34.565494	71.477429	0	3	14	6	0	0	2007	06	13	Federally Administered Tribal Areas
14/06/2007	30.182125	67.000517	0	2	4	5	9	5	2007	06	14	Balochistan
16/06/2007	33.911149	71.55468	0	3	1	6	0	2	2007	06	16	North-West Frontier Province
18/06/2007	34.735879	71.525833	0	3	2	6	0	4	2007	06	18	Federally Administered Tribal Areas
24/06/2007	32.984995	70.606944	0	6	8	5	1	1	2007	06	24	North-West Frontier Province
02/07/2007	32.969967	70.276797	0	1	4	5	1	0	2007	07	02	Federally Administered Tribal Areas
04/07/2007	32.969967	70.276797	1	3	4	6	11		2007	07	04	Federally Administered Tribal Areas
04/07/2007	34.92969	72.416834	0	3	4	6	1	4	2007	07	04	North-West Frontier Province
04/07/2007	33.708988	73.053857	0	6	15	5	7	207	2007	07	04	Islamabad Capital Territory
05/07/2007	34.009667	71.579994	0	2	3	5	4	2	2007	07	05	North-West Frontier Province
05/07/2007	34.09099	71.145752	0	3	4	6	0	0	2007	07	05	Federally Administered Tribal Areas
06/07/2007	33.600399	73.043426	0	1	2	5	0	0	2007	07	06	Punjab
07/07/2007	34.772356	71.485773	0	6	3	5	0	0	2007	07	07	Federally Administered Tribal Areas
08/07/2007	34.009667	71.579994	0	2	14	5	3	1	2007	07	08	North-West Frontier Province
08/07/2007	34.009667	71.579994	0	3	3	6	1	7	2007	07	08	North-West Frontier Province
09/07/2007	32.985088	70.611841	0	2	3	5	1	3	2007	07	09	North-West Frontier Province
10/07/2007	28.243302	67.927933	0	2	2	5	0	6	2007	07	10	Balochistan
10/07/2007	33.708988	73.053857	0	2	15	5	96	35	2007	07	10	Islamabad Capital Territory
12/07/2007	34.77436	72.356922	1	3	3	6	6	0	2007	07	12	North-West Frontier Province
12/07/2007	34.791084	72.283314	0	3	3	6	0	3	2007	07	12	North-West Frontier Province
12/07/2007	32.998617	70.067081	1	3	2	6	3	3	2007	07	12	Federally Administered Tribal Areas
13/07/2007	32.998617	70.067081	1	3	2	6	3	2	2007	07	13	Federally Administered Tribal Areas
14/07/2007	32.998617	70.067081	1	3	4	6	25	26	2007	07	14	Federally Administered Tribal Areas
15/07/2007	35.079406	72.428758	1	3	4	6	13	20	2007	07	15	North-West Frontier Province
15/07/2007	31.82851	70.907234	1	3	3	6	27	60	2007	07	15	North-West Frontier Province
16/07/2007	34.931154	72.416695	1	3	4	6	16	47	2007	07	16	North-West Frontier Province
16/07/2007	31.82851	70.907234	1	3	3	6	21	35	2007	07	16	North-West Frontier Province
17/07/2007	32.969967	70.276797	1	3	4	6	1	4	2007	07	17	Federally Administered Tribal Areas
17/07/2007	33.708988	73.053857	1	3	14	6	17	63	2007	07	17	Islamabad Capital Territory
18/07/2007	33.708988	73.053857	1	3	14	6	14	40	2007	07	18	Islamabad Capital Territory
18/07/2007	32.874079	70.027089	1	3	4	6	3	0	2007	07	18	Federally Administered Tribal Areas
19/07/2007	34.856902	71.429936	0	3	1	6	0	0	2007	07	19	Federally Administered Tribal Areas
20/07/2007	25.033647	66.881224	0	3	14	6	25	20	2007	07	20	Balochistan
20/07/2007	25.033647	66.881224	1	3	14	6	30		2007	07	20	Balochistan
20/07/2007	32.874079	70.027089	1	3	3	6	4	6	2007	07	20	Federally Administered Tribal Areas
20/07/2007	33.583401	71.433219	1	3	15	6	19	15	2007	07	20	North-West Frontier Province
22/07/2007	34.735879	71.525833	0	1	4	9	2	0	2007	07	22	Federally Administered Tribal Areas
25/07/2007	32.984995	70.606944	0	3	14	6	9	41	2007	07	25	North-West Frontier Province
27/07/2007	33.708988	73.053857	1	3	3	6	12	43	2007	07	27	Islamabad Capital Territory
27/07/2007	33.708988	73.053857	1	3	3	6	15	64	2007	07	27	Islamabad Capital Territory
30/07/2007	32.998617	70.067081	0	3	4	6	3	0	2007	07	30	Federally Administered Tribal Areas
30/07/2007	32.998617	70.067081	0	3	4	6	0	4	2007	07	30	Federally Administered Tribal Areas
01/08/2007	32.998617	70.067081	0	3	4	6	18	2	2007	08	01	Federally Administered Tribal Areas
03/08/2007	32.082884	72.671445	1	3	8	6	2	0	2007	08	03	Punjab
03/08/2007	32.822732	70.780786	0	3	3	6	0	5	2007	08	03	North-West Frontier Province
04/08/2007	32.998617	70.067081	0	2	4	6	14		2007	08	04	Federally Administered Tribal Areas
04/08/2007	33.896729	70.099832	1	3	14	6	8	35	2007	08	04	Federally Administered Tribal Areas
12/08/2007	25.033647	66.881224	0	3	14	6	1	3	2007	08	12	Balochistan
12/08/2007	32.301964	69.590665	0	2	4	13	3	0	2007	08	12	Federally Administered Tribal Areas
12/08/2007	34.767228	72.376782	0	3	18	6	4	7	2007	08	12	North-West Frontier Province
13/08/2007	32.926684	69.920086	0	1	14	9	3	0	2007	08	13	Federally Administered Tribal Areas
17/08/2007	32.216056	70.382902	1	3	4	6	1	5	2007	08	17	North-West Frontier Province
17/08/2007	34.1167788	71.1665154	0	3	1	6	0	0	2007	08	17	Federally Administered Tribal Areas
18/08/2007	32.926684	69.920086	0	2	3	5	1	3	2007	08	18	Federally Administered Tribal Areas
20/08/2007	33.533541	71.057467	1	3	3	6	4	17	2007	08	20	North-West Frontier Province
20/08/2007	32.935769	70.105122	1	3	14	6	6	17	2007	08	20	Federally Administered Tribal Areas
22/08/2007	32.984926	70.604132	0	2	3	5	4		2007	08	22	North-West Frontier Province
